Collection,Scanner,Ballot id,Contest,Selections
AllBallots,scanner1,bid5472,Aurora2K,Yes
AllBallots,scanner1,bid5473,Aurora2K,Yes
AllBallots,scanner1,bid5474,Aurora2K,No
AllBallots,scanner1,bid5475,Aurora2K,Yes
AllBallots,scanner1,bid5476,Aurora2K,Yes
AllBallots,scanner1,bid5477,Aurora2K,No
AllBallots,scanner1,bid5478,Aurora2K,No
AllBallots,scanner1,bid5479,Aurora2K,No
AllBallots,scanner1,bid5480,Aurora2K,Yes
AllBallots,scanner1,bid5481,Aurora2K,Yes
AllBallots,scanner1,bid5482,Aurora2K,Yes
AllBallots,scanner1,bid5483,Aurora2K,No
AllBallots,scanner1,bid5484,Aurora2K,Yes
AllBallots,scanner1,bid5485,Aurora2K,Yes
AllBallots,scanner1,bid5486,Aurora2K,No
AllBallots,scanner1,bid5487,Aurora2K,Yes
AllBallots,scanner1,bid5488,Aurora2K,Yes
AllBallots,scanner1,bid5489,Aurora2K,Yes
AllBallots,scanner1,bid5490,Aurora2K,No
AllBallots,scanner1,bid5491,Aurora2K,Yes
AllBallots,scanner1,bid5492,Aurora2K,Yes
AllBallots,scanner1,bid5493,Aurora2K,Yes
AllBallots,scanner1,bid5494,Aurora2K,Yes
AllBallots,scanner1,bid5495,Aurora2K,No
AllBallots,scanner1,bid5496,Aurora2K,Yes
AllBallots,scanner1,bid5497,Aurora2K,Yes
AllBallots,scanner1,bid5498,Aurora2K,No
AllBallots,scanner1,bid5499,Aurora2K,Yes
AllBallots,scanner1,bid5500,Aurora2K,No
AllBallots,scanner1,bid5501,Aurora2K,Yes
AllBallots,scanner1,bid5502,Aurora2K,Yes
AllBallots,scanner1,bid5503,Aurora2K,Yes
AllBallots,scanner1,bid5504,Aurora2K,Yes
AllBallots,scanner1,bid5505,Aurora2K,No
AllBallots,scanner1,bid5506,Aurora2K,No
AllBallots,scanner1,bid5507,Aurora2K,Yes
AllBallots,scanner1,bid5508,Aurora2K,Yes
AllBallots,scanner1,bid5509,Aurora2K,No
AllBallots,scanner1,bid5510,Aurora2K,Yes
AllBallots,scanner1,bid5511,Aurora2K,Yes
AllBallots,scanner1,bid5512,Aurora2K,No
AllBallots,scanner1,bid5513,Aurora2K,Yes
AllBallots,scanner1,bid5514,Aurora2K,Yes
AllBallots,scanner1,bid5515,Aurora2K,Yes
AllBallots,scanner1,bid5516,Aurora2K,Yes
AllBallots,scanner1,bid5517,Aurora2K,Yes
AllBallots,scanner1,bid5518,Aurora2K,Yes
AllBallots,scanner1,bid5519,Aurora2K,Yes
AllBallots,scanner1,bid5520,Aurora2K,No
AllBallots,scanner1,bid5521,Aurora2K,No
AllBallots,scanner1,bid5522,Aurora2K,Yes
AllBallots,scanner1,bid5523,Aurora2K,No
AllBallots,scanner1,bid5524,Aurora2K,No
AllBallots,scanner1,bid5525,Aurora2K,No
AllBallots,scanner1,bid5526,Aurora2K,No
AllBallots,scanner1,bid5527,Aurora2K,Yes
AllBallots,scanner1,bid5528,Aurora2K,Yes
AllBallots,scanner1,bid5529,Aurora2K,No
AllBallots,scanner1,bid5530,Aurora2K,Yes
AllBallots,scanner1,bid5531,Aurora2K,Yes
AllBallots,scanner1,bid5532,Aurora2K,Yes
AllBallots,scanner1,bid5533,Aurora2K,No
AllBallots,scanner1,bid5534,Aurora2K,No
AllBallots,scanner1,bid5535,Aurora2K,Yes
AllBallots,scanner1,bid5536,Aurora2K,Yes
AllBallots,scanner1,bid5537,Aurora2K,Yes
AllBallots,scanner1,bid5538,Aurora2K,Yes
AllBallots,scanner1,bid5539,Aurora2K,Yes
AllBallots,scanner1,bid5540,Aurora2K,Yes
AllBallots,scanner1,bid5541,Aurora2K,Yes
AllBallots,scanner1,bid5542,Aurora2K,Yes
AllBallots,scanner1,bid5543,Aurora2K,No
AllBallots,scanner1,bid5544,Aurora2K,Yes
AllBallots,scanner1,bid5545,Aurora2K,No
AllBallots,scanner1,bid5546,Aurora2K,Yes
AllBallots,scanner1,bid5547,Aurora2K,No
AllBallots,scanner1,bid5548,Aurora2K,No
AllBallots,scanner1,bid5549,Aurora2K,No
AllBallots,scanner1,bid5550,Aurora2K,No
AllBallots,scanner1,bid5551,Aurora2K,Yes
AllBallots,scanner1,bid5552,Aurora2K,No
AllBallots,scanner1,bid5553,Aurora2K,Yes
AllBallots,scanner1,bid5554,Aurora2K,Yes
AllBallots,scanner1,bid5555,Aurora2K,Yes
AllBallots,scanner1,bid5556,Aurora2K,No
AllBallots,scanner1,bid5557,Aurora2K,Yes
AllBallots,scanner1,bid5558,Aurora2K,Yes
AllBallots,scanner1,bid5559,Aurora2K,Yes
AllBallots,scanner1,bid5560,Aurora2K,Yes
AllBallots,scanner1,bid5561,Aurora2K,Yes
AllBallots,scanner1,bid5562,Aurora2K,No
AllBallots,scanner1,bid5563,Aurora2K,No
AllBallots,scanner1,bid5564,Aurora2K,No
AllBallots,scanner1,bid5565,Aurora2K,Yes
AllBallots,scanner1,bid5566,Aurora2K,Yes
AllBallots,scanner1,bid5567,Aurora2K,No
AllBallots,scanner1,bid5568,Aurora2K,Yes
AllBallots,scanner1,bid5569,Aurora2K,No
AllBallots,scanner1,bid5570,Aurora2K,Yes
AllBallots,scanner1,bid5571,Aurora2K,No
AllBallots,scanner1,bid5572,Aurora2K,Yes
AllBallots,scanner1,bid5573,Aurora2K,Yes
AllBallots,scanner1,bid5574,Aurora2K,Yes
AllBallots,scanner1,bid5575,Aurora2K,No
AllBallots,scanner1,bid5576,Aurora2K,No
AllBallots,scanner1,bid5577,Aurora2K,No
AllBallots,scanner1,bid5578,Aurora2K,Yes
AllBallots,scanner1,bid5579,Aurora2K,No
AllBallots,scanner1,bid5580,Aurora2K,Yes
AllBallots,scanner1,bid5581,Aurora2K,No
AllBallots,scanner1,bid5582,Aurora2K,Yes
AllBallots,scanner1,bid5583,Aurora2K,Yes
AllBallots,scanner1,bid5584,Aurora2K,No
AllBallots,scanner1,bid5585,Aurora2K,Yes
AllBallots,scanner1,bid5586,Aurora2K,Yes
AllBallots,scanner1,bid5587,Aurora2K,No
AllBallots,scanner1,bid5588,Aurora2K,No
AllBallots,scanner1,bid5589,Aurora2K,No
AllBallots,scanner1,bid5590,Aurora2K,No
AllBallots,scanner1,bid5591,Aurora2K,Yes
AllBallots,scanner1,bid5592,Aurora2K,No
AllBallots,scanner1,bid5593,Aurora2K,Yes
AllBallots,scanner1,bid5594,Aurora2K,Yes
AllBallots,scanner1,bid5595,Aurora2K,Yes
AllBallots,scanner1,bid5596,Aurora2K,No
AllBallots,scanner1,bid5597,Aurora2K,Yes
AllBallots,scanner1,bid5598,Aurora2K,Yes
AllBallots,scanner1,bid5599,Aurora2K,Yes
AllBallots,scanner1,bid5600,Aurora2K,No
AllBallots,scanner1,bid5601,Aurora2K,Yes
AllBallots,scanner1,bid5602,Aurora2K,No
AllBallots,scanner1,bid5603,Aurora2K,No
AllBallots,scanner1,bid5604,Aurora2K,No
AllBallots,scanner1,bid5605,Aurora2K,Yes
AllBallots,scanner1,bid5606,Aurora2K,No
AllBallots,scanner1,bid5607,Aurora2K,Yes
AllBallots,scanner1,bid5608,Aurora2K,No
AllBallots,scanner1,bid5609,Aurora2K,Yes
AllBallots,scanner1,bid5610,Aurora2K,Yes
AllBallots,scanner1,bid5611,Aurora2K,No
AllBallots,scanner1,bid5612,Aurora2K,No
AllBallots,scanner1,bid5613,Aurora2K,Yes
AllBallots,scanner1,bid5614,Aurora2K,Yes
AllBallots,scanner1,bid5615,Aurora2K,No
AllBallots,scanner1,bid5616,Aurora2K,No
AllBallots,scanner1,bid5617,Aurora2K,Yes
AllBallots,scanner1,bid5618,Aurora2K,No
AllBallots,scanner1,bid5619,Aurora2K,No
AllBallots,scanner1,bid5620,Aurora2K,No
AllBallots,scanner1,bid5621,Aurora2K,No
AllBallots,scanner1,bid5622,Aurora2K,No
AllBallots,scanner1,bid5623,Aurora2K,No
AllBallots,scanner1,bid5624,Aurora2K,No
AllBallots,scanner1,bid5625,Aurora2K,Yes
AllBallots,scanner1,bid5626,Aurora2K,No
AllBallots,scanner1,bid5627,Aurora2K,Yes
AllBallots,scanner1,bid5628,Aurora2K,No
AllBallots,scanner1,bid5629,Aurora2K,No
AllBallots,scanner1,bid5630,Aurora2K,No
AllBallots,scanner1,bid5631,Aurora2K,No
AllBallots,scanner1,bid5632,Aurora2K,Yes
AllBallots,scanner1,bid5633,Aurora2K,No
AllBallots,scanner1,bid5634,Aurora2K,No
AllBallots,scanner1,bid5635,Aurora2K,Yes
AllBallots,scanner1,bid5636,Aurora2K,No
AllBallots,scanner1,bid5637,Aurora2K,Yes
AllBallots,scanner1,bid5638,Aurora2K,Yes
AllBallots,scanner1,bid5639,Aurora2K,Yes
AllBallots,scanner1,bid5640,Aurora2K,No
AllBallots,scanner1,bid5641,Aurora2K,No
AllBallots,scanner1,bid5642,Aurora2K,Yes
AllBallots,scanner1,bid5643,Aurora2K,No
AllBallots,scanner1,bid5644,Aurora2K,No
AllBallots,scanner1,bid5645,Aurora2K,No
AllBallots,scanner1,bid5646,Aurora2K,Yes
AllBallots,scanner1,bid5647,Aurora2K,No
AllBallots,scanner1,bid5648,Aurora2K,No
AllBallots,scanner1,bid5649,Aurora2K,Yes
AllBallots,scanner1,bid5650,Aurora2K,Yes
AllBallots,scanner1,bid5651,Aurora2K,Yes
AllBallots,scanner1,bid5652,Aurora2K,Yes
AllBallots,scanner1,bid5653,Aurora2K,Yes
AllBallots,scanner1,bid5654,Aurora2K,Yes
AllBallots,scanner1,bid5655,Aurora2K,Yes
AllBallots,scanner1,bid5656,Aurora2K,No
AllBallots,scanner1,bid5657,Aurora2K,Yes
AllBallots,scanner1,bid5658,Aurora2K,No
AllBallots,scanner1,bid5659,Aurora2K,Yes
AllBallots,scanner1,bid5660,Aurora2K,Yes
AllBallots,scanner1,bid5661,Aurora2K,Yes
AllBallots,scanner1,bid5662,Aurora2K,Yes
AllBallots,scanner1,bid5663,Aurora2K,No
AllBallots,scanner1,bid5664,Aurora2K,Yes
AllBallots,scanner1,bid5665,Aurora2K,No
AllBallots,scanner1,bid5666,Aurora2K,No
AllBallots,scanner1,bid5667,Aurora2K,No
AllBallots,scanner1,bid5668,Aurora2K,Yes
AllBallots,scanner1,bid5669,Aurora2K,Yes
AllBallots,scanner1,bid5670,Aurora2K,No
AllBallots,scanner1,bid5671,Aurora2K,No
AllBallots,scanner1,bid5672,Aurora2K,No
AllBallots,scanner1,bid5673,Aurora2K,Yes
AllBallots,scanner1,bid5674,Aurora2K,No
AllBallots,scanner1,bid5675,Aurora2K,Yes
AllBallots,scanner1,bid5676,Aurora2K,Yes
AllBallots,scanner1,bid5677,Aurora2K,Yes
AllBallots,scanner1,bid5678,Aurora2K,No
AllBallots,scanner1,bid5679,Aurora2K,No
AllBallots,scanner1,bid5680,Aurora2K,No
AllBallots,scanner1,bid5681,Aurora2K,No
AllBallots,scanner1,bid5682,Aurora2K,Yes
AllBallots,scanner1,bid5683,Aurora2K,Yes
AllBallots,scanner1,bid5684,Aurora2K,No
AllBallots,scanner1,bid5685,Aurora2K,Yes
AllBallots,scanner1,bid5686,Aurora2K,Yes
AllBallots,scanner1,bid5687,Aurora2K,Yes
AllBallots,scanner1,bid5688,Aurora2K,No
AllBallots,scanner1,bid5689,Aurora2K,No
AllBallots,scanner1,bid5690,Aurora2K,No
AllBallots,scanner1,bid5691,Aurora2K,No
AllBallots,scanner1,bid5692,Aurora2K,No
AllBallots,scanner1,bid5693,Aurora2K,No
AllBallots,scanner1,bid5694,Aurora2K,No
AllBallots,scanner1,bid5695,Aurora2K,No
AllBallots,scanner1,bid5696,Aurora2K,No
AllBallots,scanner1,bid5697,Aurora2K,No
AllBallots,scanner1,bid5698,Aurora2K,No
AllBallots,scanner1,bid5699,Aurora2K,Yes
AllBallots,scanner1,bid5700,Aurora2K,Yes
AllBallots,scanner1,bid5701,Aurora2K,No
AllBallots,scanner1,bid5702,Aurora2K,Yes
AllBallots,scanner1,bid5703,Aurora2K,Yes
AllBallots,scanner1,bid5704,Aurora2K,No
AllBallots,scanner1,bid5705,Aurora2K,No
AllBallots,scanner1,bid5706,Aurora2K,No
AllBallots,scanner1,bid5707,Aurora2K,Yes
AllBallots,scanner1,bid5708,Aurora2K,Yes
AllBallots,scanner1,bid5709,Aurora2K,Yes
AllBallots,scanner1,bid5710,Aurora2K,No
AllBallots,scanner1,bid5711,Aurora2K,No
AllBallots,scanner1,bid5712,Aurora2K,Yes
AllBallots,scanner1,bid5713,Aurora2K,Yes
AllBallots,scanner1,bid5714,Aurora2K,No
AllBallots,scanner1,bid5715,Aurora2K,Yes
AllBallots,scanner1,bid5716,Aurora2K,Yes
AllBallots,scanner1,bid5717,Aurora2K,No
AllBallots,scanner1,bid5718,Aurora2K,Yes
AllBallots,scanner1,bid5719,Aurora2K,No
AllBallots,scanner1,bid5720,Aurora2K,No
AllBallots,scanner1,bid5721,Aurora2K,No
AllBallots,scanner1,bid5722,Aurora2K,Yes
AllBallots,scanner1,bid5723,Aurora2K,No
AllBallots,scanner1,bid5724,Aurora2K,Yes
AllBallots,scanner1,bid5725,Aurora2K,No
AllBallots,scanner1,bid5726,Aurora2K,Yes
AllBallots,scanner1,bid5727,Aurora2K,Yes
AllBallots,scanner1,bid5728,Aurora2K,Yes
AllBallots,scanner1,bid5729,Aurora2K,No
AllBallots,scanner1,bid5730,Aurora2K,No
AllBallots,scanner1,bid5731,Aurora2K,No
AllBallots,scanner1,bid5732,Aurora2K,No
AllBallots,scanner1,bid5733,Aurora2K,Yes
AllBallots,scanner1,bid5734,Aurora2K,Yes
AllBallots,scanner1,bid5735,Aurora2K,No
AllBallots,scanner1,bid5736,Aurora2K,No
AllBallots,scanner1,bid5737,Aurora2K,No
AllBallots,scanner1,bid5738,Aurora2K,Yes
AllBallots,scanner1,bid5739,Aurora2K,Yes
AllBallots,scanner1,bid5740,Aurora2K,No
AllBallots,scanner1,bid5741,Aurora2K,No
AllBallots,scanner1,bid5742,Aurora2K,Yes
AllBallots,scanner1,bid5743,Aurora2K,Yes
AllBallots,scanner1,bid5744,Aurora2K,Yes
AllBallots,scanner1,bid5745,Aurora2K,Yes
AllBallots,scanner1,bid5746,Aurora2K,Yes
AllBallots,scanner1,bid5747,Aurora2K,No
AllBallots,scanner1,bid5748,Aurora2K,No
AllBallots,scanner1,bid5749,Aurora2K,Yes
AllBallots,scanner1,bid5750,Aurora2K,Yes
AllBallots,scanner1,bid5751,Aurora2K,Yes
AllBallots,scanner1,bid5752,Aurora2K,Yes
AllBallots,scanner1,bid5753,Aurora2K,No
AllBallots,scanner1,bid5754,Aurora2K,No
AllBallots,scanner1,bid5755,Aurora2K,No
AllBallots,scanner1,bid5756,Aurora2K,Yes
AllBallots,scanner1,bid5757,Aurora2K,Yes
AllBallots,scanner1,bid5758,Aurora2K,Yes
AllBallots,scanner1,bid5759,Aurora2K,Yes
AllBallots,scanner1,bid5760,Aurora2K,Yes
AllBallots,scanner1,bid5761,Aurora2K,Yes
AllBallots,scanner1,bid5762,Aurora2K,Yes
AllBallots,scanner1,bid5763,Aurora2K,Yes
AllBallots,scanner1,bid5764,Aurora2K,No
AllBallots,scanner1,bid5765,Aurora2K,No
AllBallots,scanner1,bid5766,Aurora2K,No
AllBallots,scanner1,bid5767,Aurora2K,No
AllBallots,scanner1,bid5768,Aurora2K,Yes
AllBallots,scanner1,bid5769,Aurora2K,Yes
AllBallots,scanner1,bid5770,Aurora2K,Yes
AllBallots,scanner1,bid5771,Aurora2K,Yes
AllBallots,scanner1,bid5772,Aurora2K,No
AllBallots,scanner1,bid5773,Aurora2K,No
AllBallots,scanner1,bid5774,Aurora2K,Yes
AllBallots,scanner1,bid5775,Aurora2K,Yes
AllBallots,scanner1,bid5776,Aurora2K,Yes
AllBallots,scanner1,bid5777,Aurora2K,Yes
AllBallots,scanner1,bid5778,Aurora2K,Yes
AllBallots,scanner1,bid5779,Aurora2K,No
AllBallots,scanner1,bid5780,Aurora2K,No
AllBallots,scanner1,bid5781,Aurora2K,Yes
AllBallots,scanner1,bid5782,Aurora2K,Yes
AllBallots,scanner1,bid5783,Aurora2K,Yes
AllBallots,scanner1,bid5784,Aurora2K,No
AllBallots,scanner1,bid5785,Aurora2K,No
AllBallots,scanner1,bid5786,Aurora2K,No
AllBallots,scanner1,bid5787,Aurora2K,Yes
AllBallots,scanner1,bid5788,Aurora2K,Yes
AllBallots,scanner1,bid5789,Aurora2K,No
AllBallots,scanner1,bid5790,Aurora2K,No
AllBallots,scanner1,bid5791,Aurora2K,Yes
AllBallots,scanner1,bid5792,Aurora2K,Yes
AllBallots,scanner1,bid5793,Aurora2K,Yes
AllBallots,scanner1,bid5794,Aurora2K,No
AllBallots,scanner1,bid5795,Aurora2K,No
AllBallots,scanner1,bid5796,Aurora2K,No
AllBallots,scanner1,bid5797,Aurora2K,No
AllBallots,scanner1,bid5798,Aurora2K,No
AllBallots,scanner1,bid5799,Aurora2K,No
AllBallots,scanner1,bid5800,Aurora2K,Yes
AllBallots,scanner1,bid5801,Aurora2K,No
AllBallots,scanner1,bid5802,Aurora2K,No
AllBallots,scanner1,bid5803,Aurora2K,No
AllBallots,scanner1,bid5804,Aurora2K,Yes
AllBallots,scanner1,bid5805,Aurora2K,No
AllBallots,scanner1,bid5806,Aurora2K,No
AllBallots,scanner1,bid5807,Aurora2K,No
AllBallots,scanner1,bid5808,Aurora2K,No
AllBallots,scanner1,bid5809,Aurora2K,Yes
AllBallots,scanner1,bid5810,Aurora2K,No
AllBallots,scanner1,bid5811,Aurora2K,No
AllBallots,scanner1,bid5812,Aurora2K,No
AllBallots,scanner1,bid5813,Aurora2K,No
AllBallots,scanner1,bid5814,Aurora2K,Yes
AllBallots,scanner1,bid5815,Aurora2K,No
AllBallots,scanner1,bid5816,Aurora2K,Yes
AllBallots,scanner1,bid5817,Aurora2K,Yes
AllBallots,scanner1,bid5818,Aurora2K,Yes
AllBallots,scanner1,bid5819,Aurora2K,Yes
AllBallots,scanner1,bid5820,Aurora2K,Yes
AllBallots,scanner1,bid5821,Aurora2K,No
AllBallots,scanner1,bid5822,Aurora2K,No
AllBallots,scanner1,bid5823,Aurora2K,No
AllBallots,scanner1,bid5824,Aurora2K,Yes
AllBallots,scanner1,bid5825,Aurora2K,Yes
AllBallots,scanner1,bid5826,Aurora2K,Yes
AllBallots,scanner1,bid5827,Aurora2K,Yes
AllBallots,scanner1,bid5828,Aurora2K,No
AllBallots,scanner1,bid5829,Aurora2K,Yes
AllBallots,scanner1,bid5830,Aurora2K,No
AllBallots,scanner1,bid5831,Aurora2K,Yes
AllBallots,scanner1,bid5832,Aurora2K,Yes
AllBallots,scanner1,bid5833,Aurora2K,Yes
AllBallots,scanner1,bid5834,Aurora2K,Yes
AllBallots,scanner1,bid5835,Aurora2K,No
AllBallots,scanner1,bid5836,Aurora2K,Yes
AllBallots,scanner1,bid5837,Aurora2K,Yes
AllBallots,scanner1,bid5838,Aurora2K,Yes
AllBallots,scanner1,bid5839,Aurora2K,Yes
AllBallots,scanner1,bid5840,Aurora2K,No
AllBallots,scanner1,bid5841,Aurora2K,No
AllBallots,scanner1,bid5842,Aurora2K,No
AllBallots,scanner1,bid5843,Aurora2K,Yes
AllBallots,scanner1,bid5844,Aurora2K,Yes
AllBallots,scanner1,bid5845,Aurora2K,Yes
AllBallots,scanner1,bid5846,Aurora2K,Yes
AllBallots,scanner1,bid5847,Aurora2K,Yes
AllBallots,scanner1,bid5848,Aurora2K,No
AllBallots,scanner1,bid5849,Aurora2K,No
AllBallots,scanner1,bid5850,Aurora2K,Yes
AllBallots,scanner1,bid5851,Aurora2K,Yes
AllBallots,scanner1,bid5852,Aurora2K,Yes
AllBallots,scanner1,bid5853,Aurora2K,Yes
AllBallots,scanner1,bid5854,Aurora2K,No
AllBallots,scanner1,bid5855,Aurora2K,No
AllBallots,scanner1,bid5856,Aurora2K,No
AllBallots,scanner1,bid5857,Aurora2K,Yes
AllBallots,scanner1,bid5858,Aurora2K,Yes
AllBallots,scanner1,bid5859,Aurora2K,No
AllBallots,scanner1,bid5860,Aurora2K,Yes
AllBallots,scanner1,bid5861,Aurora2K,No
AllBallots,scanner1,bid5862,Aurora2K,Yes
AllBallots,scanner1,bid5863,Aurora2K,No
AllBallots,scanner1,bid5864,Aurora2K,Yes
AllBallots,scanner1,bid5865,Aurora2K,No
AllBallots,scanner1,bid5866,Aurora2K,No
AllBallots,scanner1,bid5867,Aurora2K,Yes
AllBallots,scanner1,bid5868,Aurora2K,No
AllBallots,scanner1,bid5869,Aurora2K,Yes
AllBallots,scanner1,bid5870,Aurora2K,Yes
AllBallots,scanner1,bid5871,Aurora2K,No
AllBallots,scanner1,bid5872,Aurora2K,No
AllBallots,scanner1,bid5873,Aurora2K,Yes
AllBallots,scanner1,bid5874,Aurora2K,No
AllBallots,scanner1,bid5875,Aurora2K,No
AllBallots,scanner1,bid5876,Aurora2K,Yes
AllBallots,scanner1,bid5877,Aurora2K,No
AllBallots,scanner1,bid5878,Aurora2K,Yes
AllBallots,scanner1,bid5879,Aurora2K,No
AllBallots,scanner1,bid5880,Aurora2K,Yes
AllBallots,scanner1,bid5881,Aurora2K,No
AllBallots,scanner1,bid5882,Aurora2K,Yes
AllBallots,scanner1,bid5883,Aurora2K,No
AllBallots,scanner1,bid5884,Aurora2K,Yes
AllBallots,scanner1,bid5885,Aurora2K,No
AllBallots,scanner1,bid5886,Aurora2K,No
AllBallots,scanner1,bid5887,Aurora2K,Yes
AllBallots,scanner1,bid5888,Aurora2K,Yes
AllBallots,scanner1,bid5889,Aurora2K,No
AllBallots,scanner1,bid5890,Aurora2K,No
AllBallots,scanner1,bid5891,Aurora2K,Yes
AllBallots,scanner1,bid5892,Aurora2K,No
AllBallots,scanner1,bid5893,Aurora2K,No
AllBallots,scanner1,bid5894,Aurora2K,Yes
AllBallots,scanner1,bid5895,Aurora2K,No
AllBallots,scanner1,bid5896,Aurora2K,No
AllBallots,scanner1,bid5897,Aurora2K,Yes
AllBallots,scanner1,bid5898,Aurora2K,Yes
AllBallots,scanner1,bid5899,Aurora2K,No
AllBallots,scanner1,bid5900,Aurora2K,No
AllBallots,scanner1,bid5901,Aurora2K,Yes
AllBallots,scanner1,bid5902,Aurora2K,No
AllBallots,scanner1,bid5903,Aurora2K,No
AllBallots,scanner1,bid5904,Aurora2K,Yes
AllBallots,scanner1,bid5905,Aurora2K,No
AllBallots,scanner1,bid5906,Aurora2K,Yes
AllBallots,scanner1,bid5907,Aurora2K,Yes
AllBallots,scanner1,bid5908,Aurora2K,No
AllBallots,scanner1,bid5909,Aurora2K,Yes
AllBallots,scanner1,bid5910,Aurora2K,No
AllBallots,scanner1,bid5911,Aurora2K,Yes
AllBallots,scanner1,bid5912,Aurora2K,Yes
AllBallots,scanner1,bid5913,Aurora2K,Yes
AllBallots,scanner1,bid5914,Aurora2K,No
AllBallots,scanner1,bid5915,Aurora2K,No
AllBallots,scanner1,bid5916,Aurora2K,No
AllBallots,scanner1,bid5917,Aurora2K,No
AllBallots,scanner1,bid5918,Aurora2K,No
AllBallots,scanner1,bid5919,Aurora2K,No
AllBallots,scanner1,bid5920,Aurora2K,No
AllBallots,scanner1,bid5921,Aurora2K,Yes
AllBallots,scanner1,bid5922,Aurora2K,No
AllBallots,scanner1,bid5923,Aurora2K,Yes
AllBallots,scanner1,bid5924,Aurora2K,Yes
AllBallots,scanner1,bid5925,Aurora2K,No
AllBallots,scanner1,bid5926,Aurora2K,Yes
AllBallots,scanner1,bid5927,Aurora2K,Yes
AllBallots,scanner1,bid5928,Aurora2K,No
AllBallots,scanner1,bid5929,Aurora2K,No
AllBallots,scanner1,bid5930,Aurora2K,No
AllBallots,scanner1,bid5931,Aurora2K,Yes
AllBallots,scanner1,bid5932,Aurora2K,Yes
AllBallots,scanner1,bid5933,Aurora2K,No
AllBallots,scanner1,bid5934,Aurora2K,Yes
AllBallots,scanner1,bid5935,Aurora2K,Yes
AllBallots,scanner1,bid5936,Aurora2K,No
AllBallots,scanner1,bid5937,Aurora2K,No
AllBallots,scanner1,bid5938,Aurora2K,Yes
AllBallots,scanner1,bid5939,Aurora2K,No
AllBallots,scanner1,bid5940,Aurora2K,No
AllBallots,scanner1,bid5941,Aurora2K,Yes
AllBallots,scanner1,bid5942,Aurora2K,No
AllBallots,scanner1,bid5943,Aurora2K,Yes
AllBallots,scanner1,bid5944,Aurora2K,Yes
AllBallots,scanner1,bid5945,Aurora2K,No
AllBallots,scanner1,bid5946,Aurora2K,Yes
AllBallots,scanner1,bid5947,Aurora2K,No
AllBallots,scanner1,bid5948,Aurora2K,No
AllBallots,scanner1,bid5949,Aurora2K,No
AllBallots,scanner1,bid5950,Aurora2K,No
AllBallots,scanner1,bid5951,Aurora2K,No
AllBallots,scanner1,bid5952,Aurora2K,No
AllBallots,scanner1,bid5953,Aurora2K,No
AllBallots,scanner1,bid5954,Aurora2K,No
AllBallots,scanner1,bid5955,Aurora2K,No
AllBallots,scanner1,bid5956,Aurora2K,Yes
AllBallots,scanner1,bid5957,Aurora2K,Yes
AllBallots,scanner1,bid5958,Aurora2K,No
AllBallots,scanner1,bid5959,Aurora2K,No
AllBallots,scanner1,bid5960,Aurora2K,Yes
AllBallots,scanner1,bid5961,Aurora2K,Yes
AllBallots,scanner1,bid5962,Aurora2K,No
AllBallots,scanner1,bid5963,Aurora2K,No
AllBallots,scanner1,bid5964,Aurora2K,No
AllBallots,scanner1,bid5965,Aurora2K,No
AllBallots,scanner1,bid5966,Aurora2K,No
AllBallots,scanner1,bid5967,Aurora2K,Yes
AllBallots,scanner1,bid5968,Aurora2K,No
AllBallots,scanner1,bid5969,Aurora2K,Yes
AllBallots,scanner1,bid5970,Aurora2K,No
AllBallots,scanner1,bid5971,Aurora2K,No
AllBallots,scanner1,bid5972,Aurora2K,No
AllBallots,scanner1,bid5973,Aurora2K,No
AllBallots,scanner1,bid5974,Aurora2K,No
AllBallots,scanner1,bid5975,Aurora2K,No
AllBallots,scanner1,bid5976,Aurora2K,No
AllBallots,scanner1,bid5977,Aurora2K,Yes
AllBallots,scanner1,bid5978,Aurora2K,No
AllBallots,scanner1,bid5979,Aurora2K,Yes
AllBallots,scanner1,bid5980,Aurora2K,No
AllBallots,scanner1,bid5981,Aurora2K,Yes
AllBallots,scanner1,bid5982,Aurora2K,Yes
AllBallots,scanner1,bid5983,Aurora2K,No
AllBallots,scanner1,bid5984,Aurora2K,No
AllBallots,scanner1,bid5985,Aurora2K,Yes
AllBallots,scanner1,bid5986,Aurora2K,No
AllBallots,scanner1,bid5987,Aurora2K,No
AllBallots,scanner1,bid5988,Aurora2K,Yes
AllBallots,scanner1,bid5989,Aurora2K,Yes
AllBallots,scanner1,bid5990,Aurora2K,No
AllBallots,scanner1,bid5991,Aurora2K,Yes
AllBallots,scanner1,bid5992,Aurora2K,No
AllBallots,scanner1,bid5993,Aurora2K,No
AllBallots,scanner1,bid5994,Aurora2K,Yes
AllBallots,scanner1,bid5995,Aurora2K,No
AllBallots,scanner1,bid5996,Aurora2K,Yes
AllBallots,scanner1,bid5997,Aurora2K,No
AllBallots,scanner1,bid5998,Aurora2K,Yes
AllBallots,scanner1,bid5999,Aurora2K,Yes
AllBallots,scanner1,bid6000,Aurora2K,Yes
AllBallots,scanner1,bid6001,Aurora2K,Yes
AllBallots,scanner1,bid6002,Aurora2K,No
AllBallots,scanner1,bid6003,Aurora2K,Yes
AllBallots,scanner1,bid6004,Aurora2K,No
AllBallots,scanner1,bid6005,Aurora2K,No
AllBallots,scanner1,bid6006,Aurora2K,Yes
AllBallots,scanner1,bid6007,Aurora2K,No
AllBallots,scanner1,bid6008,Aurora2K,Yes
